order_id,store_id,region,order_datetime,promised_ready_datetime,actual_ready_datetime,pickup_datetime,items_ordered,items_fulfilled,substitution_count,is_complete,order_value
ORD-20258109,GS-03,North,2025-11-04 16:21:00,2025-11-04 18:06:00,2025-11-04 18:08:00,2025-11-04 18:53:00,15,15,0,True,239.67
ORD-20257197,GS-04,Central,2025-11-04 18:21:00,2025-11-04 19:36:00,2025-11-04 19:46:00,2025-11-04 20:24:00,8,7,0,False,53.44
ORD-20255315,GS-06,Central,2025-11-04 18:48:00,2025-11-04 20:18:00,2025-11-04 20:41:00,2025-11-04 21:28:00,8,7,0,False,67.96
ORD-20256020,GS-05,Central,2025-11-04 18:49:00,2025-11-04 20:19:00,2025-11-04 20:19:00,2025-11-04 20:28:00,20,17,0,False,231.52
ORD-20257340,GS-09,South,2025-11-04 18:56:00,2025-11-04 20:11:00,2025-11-04 20:55:00,,5,5,1,False,38.93
ORD-20252827,GS-08,South,2025-11-04 19:17:00,2025-11-04 21:02:00,2025-11-04 21:02:00,2025-11-04 22:01:00,15,13,0,False,256.26
ORD-20256399,GS-08,South,2025-11-04 20:32:00,2025-11-04 21:32:00,2025-11-04 21:48:00,2025-11-04 21:59:00,8,7,0,False,53.4
ORD-20253809,GS-06,Central,2025-11-04 20:57:00,2025-11-04 22:12:00,2025-11-04 22:24:00,2025-11-04 23:31:00,20,19,0,False,138.74
ORD-20256679,GS-05,Central,2025-11-04 22:26:00,2025-11-04 23:26:00,2025-11-04 23:40:00,2025-11-05 00:32:00,15,12,0,False,252.94
ORD-20253109,GS-10,East,2025-11-05 07:45:00,2025-11-05 09:00:00,2025-11-05 09:04:00,2025-11-05 09:14:00,20,18,0,False,133.87
ORD-20256905,GS-06,Central,2025-11-05 08:12:00,2025-11-05 09:27:00,2025-11-05 09:27:00,2025-11-05 10:30:00,12,10,0,False,83.97
ORD-20253560,GS-12,West,2025-11-05 08:22:00,2025-11-05 10:22:00,2025-11-05 10:52:00,2025-11-05 11:22:00,12,12,0,True,190.95
ORD-20250606,GS-11,East,2025-11-05 08:26:00,2025-11-05 09:26:00,2025-11-05 09:35:00,2025-11-05 09:41:00,20,19,1,False,329.25
ORD-20252079,GS-06,Central,2025-11-05 08:37:00,2025-11-05 10:07:00,2025-11-05 10:24:00,2025-11-05 11:20:00,25,23,0,False,398.42
ORD-20256454,GS-10,East,2025-11-05 09:00:00,2025-11-05 11:00:00,2025-11-05 11:00:00,2025-11-05 11:41:00,5,5,0,True,33.43
ORD-20255820,GS-04,Central,2025-11-05 09:02:00,2025-11-05 11:02:00,2025-11-05 11:02:00,2025-11-05 12:05:00,15,14,3,False,72.56
ORD-20250873,GS-09,South,2025-11-05 09:43:00,2025-11-05 11:13:00,2025-11-05 11:49:00,2025-11-05 12:25:00,8,7,0,False,41.71
ORD-20253050,GS-03,North,2025-11-05 10:27:00,2025-11-05 11:42:00,2025-11-05 11:51:00,2025-11-05 12:48:00,15,14,3,False,97.61
ORD-20254075,GS-07,South,2025-11-05 10:37:00,2025-11-05 11:37:00,2025-11-05 11:37:00,2025-11-05 11:42:00,12,11,0,False,136.75
ORD-20256981,GS-08,South,2025-11-05 10:45:00,2025-11-05 12:00:00,2025-11-05 12:18:00,2025-11-05 12:48:00,5,5,0,True,51.2
ORD-20250579,GS-07,South,2025-11-05 10:46:00,2025-11-05 12:01:00,2025-11-05 12:05:00,2025-11-05 12:44:00,12,12,1,False,159.97
ORD-20256449,GS-11,East,2025-11-05 11:45:00,2025-11-05 13:45:00,2025-11-05 14:05:00,2025-11-05 15:01:00,12,10,4,False,122.71
ORD-20255175,GS-07,South,2025-11-05 11:53:00,2025-11-05 13:53:00,2025-11-05 14:04:00,2025-11-05 14:38:00,8,7,0,False,41.05
ORD-20254163,GS-06,Central,2025-11-05 12:43:00,2025-11-05 14:43:00,2025-11-05 14:43:00,2025-11-05 15:23:00,12,11,0,False,204.91
ORD-20255135,GS-06,Central,2025-11-05 13:58:00,2025-11-05 14:58:00,2025-11-05 15:15:00,2025-11-05 15:35:00,3,3,1,False,50.27
ORD-20252603,GS-06,Central,2025-11-05 14:05:00,2025-11-05 15:50:00,2025-11-05 15:55:00,2025-11-05 16:28:00,12,10,0,False,102.7
ORD-20258407,GS-02,North,2025-11-05 14:42:00,2025-11-05 15:42:00,2025-11-05 15:46:00,,8,7,0,False,69.07
ORD-20252000,GS-06,Central,2025-11-05 15:02:00,2025-11-05 17:02:00,2025-11-05 17:13:00,2025-11-05 17:21:00,15,12,0,False,165.21
ORD-20252146,GS-09,South,2025-11-05 15:10:00,2025-11-05 16:40:00,2025-11-05 17:09:00,2025-11-05 17:42:00,5,4,1,False,75.83
ORD-20254386,GS-09,South,2025-11-05 15:25:00,2025-11-05 16:55:00,2025-11-05 16:55:00,2025-11-05 18:14:00,15,12,0,False,161.72
ORD-20255382,GS-08,South,2025-11-05 16:22:00,2025-11-05 18:22:00,2025-11-05 18:30:00,2025-11-05 18:53:00,15,15,1,False,240.77
ORD-20256625,GS-12,West,2025-11-05 16:23:00,2025-11-05 17:53:00,2025-11-05 18:02:00,2025-11-05 18:43:00,5,5,0,True,52.53
ORD-20256385,GS-05,Central,2025-11-05 16:28:00,2025-11-05 17:58:00,2025-11-05 18:19:00,,5,5,2,False,32.04
ORD-20256035,GS-05,Central,2025-11-05 16:36:00,2025-11-05 18:36:00,2025-11-05 18:36:00,2025-11-05 18:59:00,8,8,0,True,129.56
ORD-20254774,GS-04,Central,2025-11-05 16:48:00,2025-11-05 18:18:00,2025-11-05 18:47:00,2025-11-05 19:20:00,12,10,0,False,60.9
ORD-20254281,GS-06,Central,2025-11-05 16:50:00,2025-11-05 18:35:00,2025-11-05 18:51:00,2025-11-05 19:17:00,8,7,0,False,141.82
ORD-20256524,GS-11,East,2025-11-05 17:22:00,2025-11-05 18:37:00,2025-11-05 18:51:00,2025-11-05 19:33:00,12,12,0,True,104.44
ORD-20253546,GS-10,East,2025-11-05 17:28:00,2025-11-05 19:28:00,2025-11-05 19:36:00,2025-11-05 20:27:00,8,7,0,False,101.0
ORD-20258374,GS-08,South,2025-11-05 17:46:00,2025-11-05 19:31:00,2025-11-05 19:52:00,2025-11-05 20:21:00,25,23,0,False,212.65
ORD-20253532,GS-10,East,2025-11-05 18:02:00,2025-11-05 20:02:00,2025-11-05 20:05:00,2025-11-05 21:01:00,8,8,0,True,38.95
ORD-20255971,GS-11,East,2025-11-05 18:23:00,2025-11-05 19:53:00,2025-11-05 20:03:00,2025-11-05 20:59:00,8,7,0,False,49.65
ORD-20250947,GS-08,South,2025-11-05 19:09:00,2025-11-05 20:09:00,2025-11-05 20:10:00,2025-11-05 20:34:00,15,13,0,False,111.53
ORD-20254328,GS-02,North,2025-11-05 19:47:00,2025-11-05 21:02:00,2025-11-05 21:02:00,2025-11-05 21:37:00,3,3,0,True,35.42
ORD-20257629,GS-03,North,2025-11-05 19:52:00,2025-11-05 21:22:00,2025-11-05 21:32:00,2025-11-05 22:02:00,12,11,0,False,54.23
ORD-20254746,GS-01,North,2025-11-05 20:56:00,2025-11-05 21:56:00,2025-11-05 21:59:00,,3,3,0,True,18.93
ORD-20255573,GS-02,North,2025-11-05 21:32:00,2025-11-05 23:17:00,2025-11-05 23:20:00,2025-11-05 23:57:00,15,13,2,False,259.89
ORD-20250496,GS-09,South,2025-11-05 22:50:00,2025-11-06 00:20:00,2025-11-06 01:07:00,2025-11-06 01:44:00,8,7,0,False,138.22
ORD-20255533,,North,2025-11-05 23:32:00,2025-11-06 01:17:00,2025-11-06 01:30:00,2025-11-06 01:35:00,5,4,0,False,82.18
ORD-20252165,GS-02,North,2025-11-06 00:55:00,2025-11-06 01:55:00,2025-11-06 02:02:00,2025-11-06 03:01:00,8,8,2,False,71.82
ORD-20256835,GS-02,North,2025-11-06 03:36:00,2025-11-06 05:21:00,2025-11-06 05:45:00,2025-11-06 06:36:00,8,7,0,False,101.22
ORD-20250822,GS-12,West,2025-11-06 04:59:00,2025-11-06 06:59:00,2025-11-06 06:59:00,2025-11-06 07:37:00,12,11,0,False,203.15
ORD-20253291,GS-02,North,2025-11-06 05:44:00,2025-11-06 07:29:00,2025-11-06 07:33:00,2025-11-06 07:40:00,8,7,0,False,141.42
ORD-20258363,GS-03,North,2025-11-06 07:23:00,2025-11-06 09:08:00,2025-11-06 09:19:00,2025-11-06 10:39:00,15,13,0,False,176.7
ORD-20255932,GS-08,South,2025-11-06 08:16:00,2025-11-06 09:16:00,2025-11-06 09:21:00,2025-11-06 09:47:00,5,4,0,False,46.98
ORD-20251995,GS-12,West,2025-11-06 08:49:00,2025-11-06 09:49:00,2025-11-06 09:49:00,2025-11-06 10:06:00,20,18,0,False,111.92
ORD-20252428,GS-08,South,2025-11-06 08:59:00,2025-11-06 10:29:00,2025-11-06 10:42:00,2025-11-06 11:14:00,5,5,0,True,25.73
ORD-20252504,GS-04,Central,2025-11-06 09:18:00,2025-11-06 11:03:00,2025-11-06 11:22:00,2025-11-06 12:13:00,8,7,0,False,126.34
ORD-20253465,GS-07,South,2025-11-06 09:34:00,2025-11-06 10:34:00,2025-11-06 10:34:00,2025-11-06 10:39:00,8,7,0,False,75.57
ORD-20256484,GS-07,South,2025-11-06 09:37:00,2025-11-06 10:52:00,2025-11-06 10:58:00,2025-11-06 11:03:00,12,11,0,False,146.47
ORD-20250682,GS-07,South,2025-11-06 10:08:00,2025-11-06 12:08:00,2025-11-06 12:10:00,2025-11-06 13:26:00,12,12,0,True,73.5
ORD-20255303,GS-01,North,2025-11-06 10:12:00,2025-11-06 11:12:00,2025-11-06 11:19:00,2025-11-06 12:07:00,15,15,0,True,174.0
ORD-20253541,GS-07,South,2025-11-06 10:15:00,2025-11-06 11:45:00,2025-11-06 11:50:00,2025-11-06 12:45:00,8,7,0,False,66.86
ORD-20255915,GS-03,North,2025-11-06 10:32:00,2025-11-06 12:02:00,2025-11-06 12:02:00,2025-11-06 12:25:00,8,7,0,False,124.54
ORD-20251006,GS-11,East,2025-11-06 10:43:00,2025-11-06 12:43:00,2025-11-06 12:44:00,2025-11-06 13:55:00,5,5,0,True,88.48
ORD-20256170,GS-12,West,2025-11-06 10:59:00,2025-11-06 12:14:00,2025-11-06 12:22:00,2025-11-06 12:44:00,3,3,0,True,16.72
ORD-20257429,GS-10,East,2025-11-06 11:48:00,2025-11-06 12:48:00,2025-11-06 13:07:00,2025-11-06 13:59:00,5,5,0,True,36.55
ORD-20257535,GS-02,North,2025-11-06 11:57:00,2025-11-06 13:42:00,2025-11-06 13:49:00,2025-11-06 14:29:00,8,7,0,False,128.28
ORD-20256387,GS-08,South,2025-11-06 11:57:00,2025-11-06 13:57:00,2025-11-06 14:00:00,2025-11-06 14:56:00,12,10,4,False,211.07
ORD-20255050,GS-10,East,2025-11-06 12:51:00,2025-11-06 14:06:00,2025-11-06 14:06:00,2025-11-06 14:40:00,25,25,0,True,115.27
ORD-20251739,GS-02,North,2025-11-06 13:02:00,2025-11-06 14:32:00,2025-11-06 14:32:00,2025-11-06 14:54:00,8,7,0,False,101.58
ORD-20256644,GS-01,North,2025-11-06 13:12:00,2025-11-06 14:27:00,2025-11-06 14:37:00,2025-11-06 14:42:00,8,8,0,True,129.63
ORD-20257543,GS-04,Central,2025-11-06 13:29:00,2025-11-06 15:29:00,2025-11-06 15:29:00,2025-11-06 16:14:00,30,27,1,False,166.88
ORD-20252999,GS-06,Central,2025-11-06 14:58:00,2025-11-06 15:58:00,2025-11-06 16:04:00,2025-11-06 16:11:00,5,4,0,False,75.86
ORD-20252790,GS-07,South,2025-11-06 16:04:00,2025-11-06 17:04:00,2025-11-06 17:06:00,2025-11-06 17:40:00,25,24,0,False,133.13
ORD-20254362,GS-11,East,2025-11-06 16:09:00,2025-11-06 18:09:00,2025-11-06 18:09:00,2025-11-06 18:27:00,8,6,0,False,134.34
ORD-20252877,GS-07,South,2025-11-06 16:15:00,2025-11-06 17:30:00,2025-11-06 17:44:00,,8,8,2,False,73.88
ORD-20258375,GS-04,Central,2025-11-06 16:24:00,2025-11-06 17:24:00,2025-11-06 17:24:00,2025-11-06 18:11:00,3,3,0,True,13.94
ORD-20252538,GS-12,West,2025-11-06 16:30:00,2025-11-06 18:15:00,2025-11-06 18:22:00,2025-11-06 19:05:00,5,5,0,True,25.37
ORD-20251603,GS-11,East,2025-11-06 16:37:00,2025-11-06 17:37:00,2025-11-06 17:37:00,2025-11-06 18:16:00,12,10,0,False,97.15
ORD-20256442,GS-02,North,2025-11-06 16:49:00,2025-11-06 18:34:00,2025-11-06 18:34:00,,15,15,0,True,108.54
ORD-20251107,GS-05,Central,2025-11-06 16:57:00,2025-11-06 18:57:00,2025-11-06 19:13:00,,12,12,0,True,108.82
ORD-20255102,GS-12,West,2025-11-06 17:13:00,2025-11-06 18:28:00,2025-11-06 18:28:00,2025-11-06 18:36:00,12,11,0,False,182.16
ORD-20254975,GS-03,North,2025-11-06 17:15:00,2025-11-06 18:45:00,2025-11-06 18:59:00,2025-11-06 19:51:00,15,14,0,False,177.35
ORD-20257493,GS-07,South,2025-11-06 17:26:00,2025-11-06 18:41:00,2025-11-06 18:49:00,2025-11-06 19:38:00,12,12,0,True,147.24
ORD-20250796,GS-06,Central,2025-11-06 17:44:00,2025-11-06 19:14:00,2025-11-06 19:18:00,2025-11-06 20:20:00,8,8,0,True,68.77
ORD-20254070,,North,2025-11-06 18:05:00,2025-11-06 19:50:00,2025-11-06 19:59:00,2025-11-06 21:07:00,8,7,0,False,143.31
ORD-20251285,GS-02,North,2025-11-06 18:08:00,2025-11-06 19:53:00,2025-11-06 20:03:00,2025-11-06 20:08:00,12,12,0,True,68.45
ORD-20253544,GS-04,Central,2025-11-06 18:30:00,2025-11-06 19:30:00,2025-11-06 20:01:00,2025-11-06 20:37:00,30,25,2,False,160.51
ORD-20256641,GS-06,Central,2025-11-06 18:43:00,2025-11-06 20:28:00,2025-11-06 20:48:00,2025-11-06 20:54:00,12,11,0,False,128.45
ORD-20258046,GS-02,North,2025-11-06 18:46:00,2025-11-06 20:01:00,2025-11-06 20:17:00,2025-11-06 20:35:00,12,10,0,False,185.89
ORD-20250081,GS-12,West,2025-11-06 18:48:00,2025-11-06 20:48:00,2025-11-06 20:59:00,2025-11-06 21:34:00,5,5,2,False,57.81
ORD-20254274,GS-11,East,2025-11-06 18:55:00,2025-11-06 20:40:00,2025-11-06 20:56:00,2025-11-06 21:39:00,8,7,2,False,128.34
ORD-20252795,GS-12,West,2025-11-06 19:23:00,2025-11-06 20:53:00,2025-11-06 21:08:00,2025-11-06 21:37:00,15,15,0,True,178.48
ORD-20256215,GS-07,South,2025-11-06 19:40:00,2025-11-06 20:40:00,2025-11-06 20:40:00,2025-11-06 20:45:00,12,10,0,False,182.56
ORD-20255570,GS-02,North,2025-11-06 20:19:00,2025-11-06 22:19:00,2025-11-06 22:19:00,2025-11-06 22:40:00,25,20,0,False,202.8
ORD-20250339,GS-01,North,2025-11-06 21:29:00,2025-11-06 23:29:00,2025-11-06 23:33:00,2025-11-06 23:38:00,8,8,0,True,126.93
ORD-20257326,GS-09,South,2025-11-06 21:31:00,2025-11-06 22:46:00,2025-11-06 23:22:00,2025-11-06 23:33:00,8,7,0,False,81.3
ORD-20250490,GS-02,North,2025-11-06 23:12:00,2025-11-07 00:57:00,2025-11-07 01:08:00,2025-11-07 01:32:00,12,11,2,False,161.31
ORD-20253379,GS-09,South,2025-11-06 23:25:00,2025-11-07 00:55:00,2025-11-07 01:19:00,2025-11-07 02:00:00,5,5,1,False,74.41
ORD-20256993,GS-06,Central,2025-11-07 08:25:00,2025-11-07 09:40:00,2025-11-07 10:01:00,2025-11-07 10:57:00,15,12,0,False,116.74
ORD-20252300,GS-02,North,2025-11-07 09:36:00,2025-11-07 10:51:00,2025-11-07 10:58:00,2025-11-07 11:09:00,5,5,0,True,85.04
ORD-20251895,GS-10,East,2025-11-07 09:38:00,2025-11-07 10:53:00,2025-11-07 10:55:00,2025-11-07 11:56:00,12,11,0,False,104.61
ORD-20254667,GS-05,Central,2025-11-07 09:54:00,2025-11-07 11:39:00,2025-11-07 11:39:00,2025-11-07 12:44:00,25,21,0,False,332.55
ORD-20252773,GS-01,North,2025-11-07 10:02:00,2025-11-07 11:47:00,2025-11-07 11:47:00,2025-11-07 12:05:00,25,23,0,False,367.55
ORD-20251823,GS-10,East,2025-11-07 11:14:00,2025-11-07 12:59:00,2025-11-07 13:03:00,2025-11-07 13:28:00,12,11,0,False,149.6
ORD-20255812,GS-01,North,2025-11-07 11:38:00,2025-11-07 12:53:00,2025-11-07 12:53:00,2025-11-07 13:41:00,3,3,0,True,40.56
ORD-20257880,GS-02,North,2025-11-07 11:45:00,2025-11-07 13:30:00,2025-11-07 13:41:00,2025-11-07 14:26:00,12,12,0,True,146.79
ORD-20254697,GS-06,Central,2025-11-07 11:51:00,2025-11-07 13:51:00,2025-11-07 14:05:00,2025-11-07 14:47:00,8,7,0,False,52.8
ORD-20258293,GS-01,North,2025-11-07 11:54:00,2025-11-07 13:54:00,2025-11-07 13:54:00,2025-11-07 14:13:00,8,8,0,True,65.96
ORD-20256983,GS-03,North,2025-11-07 12:01:00,2025-11-07 13:31:00,2025-11-07 13:31:00,2025-11-07 14:23:00,5,5,0,True,42.77
ORD-20252296,GS-10,East,2025-11-07 12:23:00,2025-11-07 14:08:00,2025-11-07 14:13:00,,5,5,0,True,60.9
ORD-20257424,GS-11,East,2025-11-07 13:52:00,2025-11-07 15:52:00,2025-11-07 15:52:00,2025-11-07 16:29:00,12,10,0,False,213.98
ORD-20257222,GS-12,West,2025-11-07 14:06:00,2025-11-07 15:21:00,2025-11-07 15:33:00,,12,10,4,False,160.14
ORD-20255639,GS-12,West,2025-11-07 14:26:00,2025-11-07 16:26:00,2025-11-07 16:31:00,2025-11-07 17:12:00,12,12,1,False,146.72
ORD-20254486,GS-12,West,2025-11-07 14:32:00,2025-11-07 16:17:00,2025-11-07 16:26:00,2025-11-07 16:52:00,12,10,0,False,143.7
ORD-20252685,GS-06,Central,2025-11-07 14:49:00,2025-11-07 16:34:00,2025-11-07 16:53:00,2025-11-07 17:48:00,5,4,0,False,46.51
ORD-20257274,GS-08,South,2025-11-07 15:40:00,2025-11-07 16:55:00,2025-11-07 16:56:00,2025-11-07 17:22:00,12,11,0,False,89.01
ORD-20251222,GS-03,North,2025-11-07 15:50:00,2025-11-07 17:20:00,2025-11-07 17:34:00,2025-11-07 17:42:00,12,11,0,False,100.05
ORD-20251388,GS-03,North,2025-11-07 15:55:00,2025-11-07 17:55:00,2025-11-07 17:55:00,2025-11-07 19:06:00,15,14,0,False,159.29
ORD-20257303,GS-09,South,2025-11-07 16:07:00,2025-11-07 18:07:00,2025-11-07 18:21:00,2025-11-07 19:18:00,12,12,0,True,197.21
ORD-20252161,GS-08,South,2025-11-07 16:24:00,2025-11-07 18:24:00,2025-11-07 18:33:00,2025-11-07 19:49:00,8,7,0,False,140.98
ORD-20257492,GS-10,East,2025-11-07 17:11:00,2025-11-07 18:56:00,2025-11-07 19:07:00,2025-11-07 19:34:00,12,11,0,False,119.08
ORD-20253304,GS-01,North,2025-11-07 17:13:00,2025-11-07 19:13:00,2025-11-07 19:13:00,2025-11-07 19:50:00,8,8,0,True,135.56
ORD-20250262,GS-02,North,2025-11-07 17:31:00,2025-11-07 19:31:00,2025-11-07 19:42:00,2025-11-07 19:52:00,8,8,0,True,49.16
ORD-20250955,GS-04,Central,2025-11-07 17:37:00,2025-11-07 18:52:00,2025-11-07 19:30:00,2025-11-07 19:48:00,8,7,3,False,89.14
ORD-20258496,GS-04,Central,2025-11-07 18:41:00,2025-11-07 19:56:00,2025-11-07 20:09:00,2025-11-07 20:16:00,8,7,0,False,85.9
ORD-20254013,GS-03,North,2025-11-07 18:53:00,2025-11-07 19:53:00,2025-11-07 20:01:00,2025-11-07 21:18:00,5,5,0,True,46.69
ORD-20255732,GS-02,North,2025-11-07 19:00:00,2025-11-07 20:45:00,2025-11-07 21:00:00,2025-11-07 21:48:00,15,13,0,False,142.62
ORD-20254824,GS-08,South,2025-11-07 19:04:00,2025-11-07 20:34:00,2025-11-07 20:34:00,2025-11-07 21:29:00,12,11,0,False,106.24
ORD-20253484,GS-12,West,2025-11-07 19:27:00,2025-11-07 20:27:00,2025-11-07 20:33:00,2025-11-07 20:46:00,20,20,0,True,178.34
ORD-20254610,GS-07,South,2025-11-07 19:32:00,2025-11-07 20:32:00,2025-11-07 20:46:00,2025-11-07 21:40:00,20,19,0,False,281.44
ORD-20251682,GS-09,South,2025-11-07 20:26:00,2025-11-07 21:26:00,2025-11-07 22:05:00,2025-11-07 22:18:00,3,3,0,True,45.2
ORD-20252637,GS-03,North,2025-11-07 20:28:00,2025-11-07 21:58:00,2025-11-07 22:00:00,2025-11-07 22:57:00,8,7,3,False,124.49
ORD-20251440,GS-07,South,2025-11-07 21:15:00,2025-11-07 22:15:00,2025-11-07 22:27:00,2025-11-07 23:02:00,25,23,0,False,346.46
ORD-20257716,GS-04,Central,2025-11-07 23:04:00,2025-11-08 00:49:00,2025-11-08 01:04:00,2025-11-08 01:53:00,15,14,0,False,77.15
ORD-20252513,GS-06,Central,2025-11-08 03:00:00,2025-11-08 04:00:00,2025-11-08 04:03:00,2025-11-08 04:32:00,15,14,0,False,157.03
ORD-20255949,GS-12,West,2025-11-08 05:44:00,2025-11-08 07:14:00,2025-11-08 07:27:00,2025-11-08 08:01:00,8,8,0,True,105.84
ORD-20252514,GS-12,West,2025-11-08 07:10:00,2025-11-08 09:10:00,2025-11-08 09:10:00,2025-11-08 10:16:00,8,7,0,False,125.76
ORD-20253852,GS-11,East,2025-11-08 07:42:00,2025-11-08 09:42:00,2025-11-08 09:42:00,2025-11-08 09:47:00,8,7,0,False,54.67
ORD-20255128,GS-02,North,2025-11-08 07:54:00,2025-11-08 09:24:00,2025-11-08 09:35:00,2025-11-08 09:40:00,5,5,0,True,70.47
ORD-20253660,GS-11,East,2025-11-08 08:08:00,2025-11-08 09:08:00,2025-11-08 09:08:00,2025-11-08 09:27:00,12,10,0,False,165.0
ORD-20252823,GS-07,South,2025-11-08 08:11:00,2025-11-08 09:41:00,2025-11-08 09:44:00,2025-11-08 10:21:00,12,12,0,True,178.76
ORD-20255487,GS-12,West,2025-11-08 08:19:00,2025-11-08 09:19:00,2025-11-08 09:34:00,2025-11-08 10:10:00,12,12,0,True,101.68
ORD-20255793,GS-09,South,2025-11-08 08:37:00,2025-11-08 09:52:00,2025-11-08 10:03:00,2025-11-08 10:52:00,15,12,0,False,164.91
ORD-20253888,GS-10,East,2025-11-08 08:49:00,2025-11-08 10:04:00,2025-11-08 10:08:00,2025-11-08 10:15:00,8,7,0,False,135.09
ORD-20255832,GS-06,Central,2025-11-08 09:02:00,2025-11-08 10:47:00,2025-11-08 10:47:00,2025-11-08 10:54:00,8,6,4,False,97.17
ORD-20252748,GS-08,South,2025-11-08 09:35:00,2025-11-08 10:35:00,2025-11-08 10:35:00,2025-11-08 11:04:00,12,11,0,False,153.76
ORD-20254907,GS-09,South,2025-11-08 09:54:00,2025-11-08 11:54:00,2025-11-08 12:17:00,2025-11-08 12:39:00,8,6,2,False,114.67
ORD-20252283,GS-06,Central,2025-11-08 10:30:00,2025-11-08 12:15:00,2025-11-08 12:17:00,2025-11-08 12:48:00,12,10,0,False,138.58
ORD-20253876,GS-02,North,2025-11-08 10:31:00,2025-11-08 11:46:00,2025-11-08 11:58:00,2025-11-08 12:36:00,8,8,0,True,143.69
ORD-20255150,GS-06,Central,2025-11-08 11:05:00,2025-11-08 12:05:00,2025-11-08 12:34:00,2025-11-08 13:38:00,30,27,2,False,390.61
ORD-20252692,GS-03,North,2025-11-08 11:11:00,2025-11-08 12:26:00,2025-11-08 12:33:00,2025-11-08 13:20:00,5,5,0,True,77.68
ORD-20257744,GS-09,South,2025-11-08 11:15:00,2025-11-08 12:30:00,2025-11-08 13:23:00,2025-11-08 14:17:00,12,11,0,False,74.11
ORD-20251308,GS-09,South,2025-11-08 11:36:00,2025-11-08 12:51:00,2025-11-08 13:32:00,2025-11-08 14:09:00,8,7,0,False,136.49
ORD-20253956,GS-10,East,2025-11-08 11:53:00,2025-11-08 13:38:00,2025-11-08 13:38:00,2025-11-08 13:43:00,15,14,0,False,73.08
ORD-20255831,GS-05,Central,2025-11-08 12:12:00,2025-11-08 13:57:00,2025-11-08 14:15:00,2025-11-08 15:11:00,20,18,1,False,165.38
ORD-20253344,GS-07,South,2025-11-08 12:24:00,2025-11-08 14:24:00,2025-11-08 14:28:00,2025-11-08 14:34:00,12,11,0,False,142.01
ORD-20256560,GS-05,Central,2025-11-08 12:31:00,2025-11-08 13:31:00,2025-11-08 13:41:00,,12,11,0,False,193.4
ORD-20252246,GS-08,South,2025-11-08 12:41:00,2025-11-08 14:41:00,2025-11-08 15:04:00,2025-11-08 15:09:00,25,21,0,False,376.97
ORD-20252025,GS-03,North,2025-11-08 13:19:00,2025-11-08 15:04:00,2025-11-08 15:08:00,2025-11-08 16:23:00,8,8,0,True,134.36
ORD-20250100,GS-06,Central,2025-11-08 13:20:00,2025-11-08 14:35:00,2025-11-08 14:47:00,2025-11-08 14:58:00,5,5,0,True,54.49
ORD-20256479,GS-06,Central,2025-11-08 14:38:00,2025-11-08 15:38:00,2025-11-08 16:04:00,,12,12,0,True,96.26
ORD-20254355,GS-03,North,2025-11-08 14:40:00,2025-11-08 16:10:00,2025-11-08 16:10:00,2025-11-08 17:22:00,15,14,0,False,111.03
ORD-20251936,GS-11,East,2025-11-08 15:08:00,2025-11-08 17:08:00,2025-11-08 17:24:00,2025-11-08 18:27:00,15,13,0,False,125.85
ORD-20251077,GS-01,North,2025-11-08 15:08:00,2025-11-08 16:38:00,2025-11-08 16:44:00,2025-11-08 16:59:00,20,20,0,True,265.57
ORD-20253236,GS-10,East,2025-11-08 16:07:00,2025-11-08 17:07:00,2025-11-08 17:11:00,2025-11-08 18:00:00,8,7,0,False,133.46
ORD-20255413,GS-04,Central,2025-11-08 17:04:00,2025-11-08 18:04:00,2025-11-08 18:35:00,2025-11-08 19:47:00,15,13,0,False,117.66
ORD-20255622,GS-12,West,2025-11-08 17:17:00,2025-11-08 18:17:00,2025-11-08 18:25:00,2025-11-08 19:13:00,20,18,0,False,150.16
ORD-20253759,GS-07,South,2025-11-08 17:23:00,2025-11-08 19:23:00,2025-11-08 19:36:00,2025-11-08 21:04:00,12,12,0,True,66.21
ORD-20254568,GS-11,East,2025-11-08 17:36:00,2025-11-08 19:06:00,2025-11-08 19:22:00,,12,11,3,False,152.73
ORD-20254187,GS-06,Central,2025-11-08 17:42:00,2025-11-08 19:42:00,2025-11-08 20:00:00,2025-11-08 20:34:00,8,6,0,False,77.67
ORD-20257283,GS-08,South,2025-11-08 17:53:00,2025-11-08 19:23:00,2025-11-08 19:39:00,,12,11,2,False,155.19
ORD-20257120,GS-01,North,2025-11-08 17:59:00,2025-11-08 19:44:00,2025-11-08 19:44:00,2025-11-08 19:52:00,30,27,0,False,468.17
ORD-20255155,GS-06,Central,2025-11-08 18:00:00,2025-11-08 20:00:00,2025-11-08 20:26:00,2025-11-08 20:53:00,15,15,0,True,167.65
ORD-20258355,GS-05,Central,2025-11-08 18:12:00,2025-11-08 20:12:00,2025-11-08 20:28:00,2025-11-08 20:33:00,15,13,0,False,197.16
ORD-20255982,GS-10,East,2025-11-08 18:13:00,2025-11-08 19:58:00,2025-11-08 20:11:00,2025-11-08 20:31:00,8,7,0,False,72.9
ORD-20256101,GS-11,East,2025-11-08 18:27:00,2025-11-08 20:12:00,2025-11-08 20:29:00,2025-11-08 21:34:00,12,12,0,True,74.29
